,Prec,ETo,T,Wilzsch,BachOst,KleineBockau
2014-01-26,2.7,0.2776395531884924,-6.066666666666666,1.2760175649331469,1.2192088900648235,0.5702948960787416
2014-01-27,2.7,0.19007713490164566,-3.5541666666666667,1.2760175649331469,1.2192088900648235,0.502952381359592
2014-01-28,0.0,0.15970757404391284,-4.120833333333334,1.2760175649331469,1.2192088900648235,0.44330615403691653
2014-01-29,0.0,0.34955384115455074,-6.458333333333333,1.2760175649331469,1.2192088900648235,0.44330615403691653
2014-01-30,0.0,0.2791875436547533,-6.25,1.2760175649331469,1.2192088900648235,0.43484023790079485
2014-01-31,0.0,0.26934414194665046,-1.7833333333333332,1.2760175649331469,1.2192088900648235,0.42156414214187676
2014-02-01,0.0,0.43072903934197676,-1.5083333333333335,1.2760175649331469,1.2192088900648235,0.4196400702927582
2014-02-02,0.30000000000000004,0.19076701300843077,-2.341666666666667,1.2760175649331469,1.2192088900648235,0.4063639745338401
2014-02-03,0.5,0.2503935788821575,-3.3874999999999997,1.2760175649331469,1.2192088900648235,0.4063639745338401
2014-02-04,0.0,0.4514595614083889,-4.170833333333333,1.2760175649331469,1.1829607090885037,0.4063639745338401
2014-02-05,0.0,0.36333593457351143,-4.0625,1.2760175649331469,1.2010847995766636,0.4063639745338401
2014-02-06,0.0,0.5143040450641694,-0.0625,1.2740484020242995,0.965471623230586,0.4063639745338401
2014-02-07,0.0,1.1579159081642576,2.1125000000000003,1.2760175649331469,1.0470300304273052,0.4063639745338401
2014-02-08,0.0,1.0590942820823552,1.2083333333333333,1.2760175649331469,1.173898663844424,0.4063639745338401
2014-02-09,0.6,0.9624528706944695,0.25833333333333336,1.2760175649331469,1.1195263923799443,0.4063639745338401
2014-02-10,0.0,1.1325258896294492,-0.7125,1.2720792391154518,0.8567270803016271,0.4063639745338401
2014-02-11,0.2,0.7364741636947391,-0.5416666666666666,1.1519603016757576,0.7842307183489878,0.3855839985633596
2014-02-12,0.0,0.730302975545334,-1.8041666666666665,0.9924581060591144,0.7842307183489878,0.35095070527922556
2014-02-13,2.0,0.6746282959526425,-0.12083333333333333,1.0554713191422327,0.7842307183489878,0.36826735192129256
2014-02-14,0.7,0.9308112793011273,-0.46249999999999997,1.0416871787803006,0.7842307183489878,0.35787736393605235
2014-02-15,3.1,1.0783199004088828,2.35,1.118484532225351,0.7842307183489878,0.3630723579286725
2014-02-16,0.0,0.7726256073710568,1.4333333333333333,1.2760175649331469,0.8929752612779468,0.3894321422615967
2014-02-17,0.0,0.8277564588637661,0.225,1.2760175649331469,0.7842307183489878,0.4063639745338401
2014-02-18,0.0,0.8736117156059341,0.45,1.2760175649331469,0.7842307183489878,0.3692293878458519
2014-02-19,0.30000000000000004,0.7646949344415805,1.625,1.2760175649331469,0.7842307183489878,0.35095070527922556
2014-02-20,0.0,0.7649251929317427,1.9916666666666665,1.2760175649331469,0.7842307183489878,0.35095070527922556
2014-02-21,4.6,0.5786433827697964,1.3499999999999999,1.504440462359451,1.0379679851832253,0.3894321422615967
2014-02-22,0.0,0.910420279622797,0.14583333333333334,1.8608589488608391,1.2192088900648235,0.4057867529791045
2014-02-23,0.0,1.1611624216532064,0.9249999999999999,1.55170037217179,1.1829607090885037,0.35229755557360853
2014-02-24,0.0,1.9751800328605271,2.533333333333333,1.2858633794773842,0.965471623230586,0.35095070527922556
2014-02-25,0.0,1.591285493375714,3.0583333333333336,1.2760175649331469,0.8114168540812277,0.35095070527922556
