,T,Tmin,Tmax,Prec,Rad,Rs,RH,u2,u2mx,vap,aP,EToPM,EToHG,EToSJ,EToPM2,EToPT
2017-06-22,19.2,14.4,25.5,3.3,1780.0,17.8,79.79,5.8,20.1,17.8,1006.73,4.55737319463054,4.822386172540526,3.397035722132565,4.885222991189365,4.141129356660965
2017-06-23,17.0,15.9,18.9,2.5,1377.0,13.77,83.63,9.5,18.4,16.2,1009.9,3.2409464515187763,2.357250081892075,2.121272417706395,4.256088029769102,3.1886802237377485
2017-06-24,16.7,14.5,18.2,19.0,1294.0,12.94,86.67,7.1,16.4,16.5,1008.68,2.8848848940602174,2.5941482534903124,2.621963698503717,3.4137692741205328,3.017866486312125
2017-06-25,16.3,14.3,17.6,0.1,1143.0,11.43,76.88,8.1,14.9,14.3,1006.66,3.4234738627800967,2.420122053254102,1.22813978924904,4.174931383512911,2.7015355863809756
2017-06-26,15.6,14.1,17.0,0.0,2945.0,29.45,66.79,7.3,10.9,11.8,1010.6,6.5318670475305485,2.220570240173113,4.165552334347424,7.0781738829357295,5.621863108641577
2017-06-27,15.7,13.6,17.7,4.5,2435.0,24.35,66.42,5.7,12.3,11.9,1009.48,5.916035144248716,2.646006825567813,3.576424955934879,5.997376425754503,4.786900690844691
2017-06-28,17.3,14.4,20.6,9.4,787.0,7.87,88.71,5.1,13.7,17.6,996.41,2.045352382233197,3.405919717930574,1.8434916653562272,2.396291743048023,2.119891704202125
2017-06-29,17.0,16.0,19.2,8.1,748.0,7.48,88.33,3.5,8.2,17.2,994.97,1.984135854195227,2.4232874954432027,1.8925601767718918,2.1766092019355536,2.0345846893537227
2017-06-30,15.6,14.2,16.6,22.4,428.0,4.28,90.71,7.5,14.4,16.1,999.2,1.2891181804549603,2.011704062103673,0.9574172902862992,1.865280689546852,1.4113489899165756
2017-07-01,16.0,14.9,17.5,0.1,1840.0,18.400000000000002,88.04,8.5,14.6,16.0,1005.77,3.3432707829418327,2.1160147964929417,3.7132076160337117,4.176386325589058,3.944796970811385
2017-07-02,16.2,14.9,18.0,0.0,2137.0,21.37,75.42,8.2,14.1,13.9,1014.37,4.828938163842535,2.320707576105737,3.0995992169336475,5.7122978806426605,4.405948548788154
2017-07-03,16.8,14.6,20.5,0.0,1859.0,18.59,74.13,8.2,16.0,14.1,1016.26,4.734089088218326,3.2527454781493503,2.3051462303712373,5.6648907544523635,3.9850184924118004
2017-07-04,15.5,12.0,17.6,5.4,2464.0,24.64,67.75,6.3,11.5,12.0,1018.36,5.7768469123728705,3.044496743095541,3.595027946674514,5.988678731960854,4.791853339317684
2017-07-05,14.5,12.2,17.2,0.0,1519.0,15.19,81.04,3.8,7.8,13.3,1018.05,3.5128134757018676,2.7850694054076715,3.0015273760733145,3.433480798297356,3.2175040871853353
2017-07-06,16.7,12.4,19.7,0.0,2852.0,28.52,70.25,4.6,10.0,13.4,1016.93,6.619902775348988,3.5870891010322525,5.1644339761446645,6.077115723443269,5.620774849793967
2017-07-07,18.3,16.0,20.3,0.5,1449.0,14.49,83.92,3.1,9.0,17.7,1011.9,3.6817929161356266,2.8744720087747813,3.406096662514542,3.3777715110430493,3.3919340867787957
2017-07-08,17.2,13.1,20.0,0.0,2492.0,24.92,79.42,5.3,9.2,15.6,1014.55,5.454696796951579,3.522135753142932,4.97981134890487,5.312924514517351,5.146367931711111
2017-07-09,16.1,11.4,19.0,0.0,3067.0,30.67,67.5,2.5,5.2,12.3,1013.18,7.355336505704202,3.5715655684958536,5.9365479507122405,5.736538917662267,5.836543434187254
2017-07-10,18.2,14.8,20.8,4.6,1962.0,19.62,76.83,3.8,8.8,16.1,1006.88,5.015017192639582,3.361325911882995,4.007939632790895,4.546218199199926,4.277078915995411
2017-07-11,18.2,15.4,20.2,4.9,2030.0,20.3,75.92,5.6,13.4,15.9,1007.0,5.1155909339049686,2.99831774290457,3.6805437809517887,5.0896727727349536,4.385108276843371
2017-07-12,15.6,14.5,16.6,3.5,1327.0,13.27,79.21,9.6,19.4,14.0,1009.11,3.4087740612237596,1.8347390141271498,1.4646038849094714,4.424327616898124,2.9444657509037975
2017-07-13,15.7,14.1,18.1,0.0,2351.0,23.51,64.96,6.4,14.2,11.6,1019.25,5.883578416646349,2.532200954278135,2.901906421832469,6.234148835439904,4.5680276286361865
2017-07-14,15.6,13.0,20.0,24.3,1579.0,15.790000000000001,74.88,4.6,11.9,13.3,1013.43,4.047449024623285,3.32939631745584,2.544786220226279,4.176014318407835,3.360400269317057
2017-07-15,17.2,14.9,19.3,0.7,2339.0,23.39,73.25,4.8,12.3,14.4,1018.27,5.65908972079154,2.757099293442909,4.195009266548308,5.359207145125431,4.7771082058368695
2017-07-16,17.6,16.1,19.4,0.2,819.0,8.19,85.04,6.3,12.3,17.2,1018.32,2.3862651310454677,2.4068418476692326,1.4751840362918172,2.8501926756800904,2.1626883559859538
2017-07-17,17.2,15.6,19.6,0.0,2800.0,28.0,69.0,6.0,9.9,13.5,1020.69,6.630880361971423,2.610693218049128,4.409051536805595,6.621680109343886,5.515365823074741
2017-07-18,17.3,13.9,19.9,0.0,2265.0,22.650000000000002,73.08,4.4,9.9,14.4,1019.66,5.604464192335046,3.194861937749881,4.122549553544267,5.1422666727459445,4.632408113145106
2017-07-19,20.6,15.4,27.4,2.5,2239.0,22.39,74.63,6.1,15.8,18.0,1010.02,6.046105147704507,4.924291029390254,3.895432637776808,6.207097406287004,5.051265022031906
2017-07-20,19.2,16.9,22.2,7.5,846.0,8.46,89.25,3.9,16.0,19.9,1005.97,2.2674914197182314,3.140905496108596,2.162281837461987,2.3831487841808947,2.272715310821441
2017-07-21,17.9,16.3,20.3,0.0,2666.0,26.66,65.75,5.3,11.8,13.4,1012.12,6.888535593269815,2.6220892583495496,4.072118763693021,6.515016899238454,5.2935678314657375
2017-07-22,19.5,16.0,24.9,47.4,1664.0,16.64,76.21,4.5,15.0,17.3,1010.1,4.682723911775114,4.069374945123742,3.02451694778465,4.60010947678205,3.81231321228335
2017-07-23,17.5,15.7,19.9,2.4,1324.0,13.24,81.63,4.1,12.2,16.4,1008.6,3.446452991654541,2.6341363351600022,2.663696095049004,3.4040082099048394,3.0338521524769217
2017-07-24,16.3,14.2,18.1,0.1,1236.0,12.36,83.04,4.2,11.4,15.4,1008.28,3.0972196764670095,2.4410735517362463,2.4953822534515226,3.0920444218859022,2.7937133376687124
2017-07-25,17.6,17.0,18.4,0.2,1032.0,10.32,85.17,9.2,15.2,17.2,1006.8,2.708700101421091,1.5113214248651046,1.5130486513599397,3.5183693268170666,2.515708989088503
2017-07-26,18.4,17.3,20.4,0.7,2619.0,26.19,79.38,4.6,9.6,16.9,1005.98,5.991884148909093,2.288833866483874,5.315933268648854,5.485854219424894,5.400893744036874
2017-07-27,18.1,15.9,19.7,0.1,1284.0,12.84,74.71,5.6,13.0,15.6,1003.16,3.9492922251311917,2.500841279724895,1.8153524633986349,4.07967614012406,2.9475143017613474
2017-07-28,17.8,15.2,20.2,3.0,1900.0,19.0,75.04,6.5,17.0,15.2,1005.74,4.931751864438594,2.830410684462703,2.886933672962778,5.08292743728032,3.984930555121549
2017-07-29,18.1,15.7,21.0,7.4,2003.0,20.03,82.75,6.1,15.6,17.1,1006.57,4.548492135574208,2.923484218017955,3.8818591544462793,4.637706350773601,4.25978275260994
2017-07-30,18.8,16.0,23.1,0.0,1868.0,18.68,81.71,5.5,13.3,17.7,1004.24,4.54220571443226,3.43140263099227,3.6170108756864057,4.563527296892081,4.0902690862892435
2017-07-31,18.7,15.9,22.2,0.0,2219.0,22.19,73.79,4.9,10.9,15.9,1010.78,5.719994570315934,3.2059483868846717,3.8557077749428412,5.353367075237749,4.604537425090295
2017-08-01,18.8,16.5,22.7,0.0,1585.0,15.85,76.13,3.6,8.9,16.5,1012.85,4.434779088821699,3.1713266395182087,2.9526973348636245,4.0794358853090005,3.5160666100863125
2017-08-02,19.3,16.8,21.9,2.9,1768.0,17.68,70.92,4.1,10.8,15.8,1013.16,5.206386870361935,2.898892824644883,2.9326653949498143,4.694849834039314,3.813757614494564
2017-08-03,18.7,16.0,21.1,1.2,1096.0,10.96,79.79,7.4,17.1,17.1,1005.28,3.472082047306751,2.8352962662384322,1.3813734395293977,3.8744497912118634,2.6279116153706306
2017-08-04,18.1,15.6,19.9,3.6,1542.0,15.42,78.25,8.0,16.5,16.3,1006.05,4.11277094113436,2.5452735689315626,2.0602983451795804,4.626189252114317,3.3432437986469488
2017-08-05,17.5,14.6,19.8,1.0,2046.0,20.46,73.25,6.7,15.6,14.7,1010.95,5.172950331714766,2.735301318881614,2.8565651583449743,5.314212026085682,4.085388592215328
2017-08-06,17.3,14.8,19.6,0.0,2187.0,21.87,68.17,6.4,14.5,13.4,1018.47,5.785371066635442,2.596671330533118,2.694927708189214,5.763747291433063,4.229337499811138
2017-08-07,17.5,13.2,21.9,0.0,2410.0,24.1,72.5,3.9,8.7,14.3,1016.81,6.019825204872869,3.4931819027514583,4.183488112168304,5.152376189055417,4.66793215061186
2017-08-08,18.9,16.1,22.4,2.6,1209.0,12.09,77.0,4.4,10.8,16.7,1008.59,3.7521734127189945,3.07013677583394,1.956237850427136,3.637270343923825,2.7967540971754805
2017-08-09,17.6,15.0,20.5,0.0,1869.0,18.69,78.58,6.6,15.1,15.7,1011.21,4.5672933852377815,2.7483821209200454,2.9136435330297976,4.701392904373433,3.8075182187016154
2017-08-10,17.4,16.3,19.0,0.0,1773.0,17.73,73.17,5.7,9.7,14.6,1018.75,4.741490646458011,1.901623312623453,2.421911746843298,4.716986048427625,3.5694488976354615
2017-08-11,16.9,15.9,18.8,0.4,900.0,9.0,70.21,4.8,9.4,13.5,1014.85,3.425803331289873,1.9291761312288247,0.6901447433041596,3.5783759542102924,2.134260348757226
2017-08-12,17.0,14.9,19.6,7.6,946.0,9.46,84.08,6.7,13.1,16.3,1009.75,2.634481785286495,2.4454047698150334,1.4264979135074185,3.0343218823827156,2.230409897945067
2017-08-13,16.7,13.1,18.8,0.0,2145.0,21.45,66.5,5.2,9.7,12.6,1017.83,5.704365036922907,2.6502917850702374,2.7200457028760754,5.177977794801166,3.9490117488386205
2017-08-14,17.7,12.8,22.4,0.0,2408.0,24.080000000000002,64.25,3.9,9.2,12.7,1019.37,6.5610935679780376,3.512778939721836,3.4184837504310277,5.460756240310269,4.4396199953706486
2017-08-15,19.4,16.6,24.0,0.2,1313.0,13.13,80.21,3.5,8.1,18.1,1013.03,3.7260704442023878,3.207230076253539,2.5054884395136963,3.4355753085427505,2.9705318740282234
2017-08-16,18.9,16.0,21.3,0.0,2078.0,20.78,70.54,4.0,9.3,15.3,1018.27,5.7457005660665805,2.657016452035292,3.306306142311122,4.835116818775166,4.070711480543144
2017-08-17,17.8,15.8,19.4,2.8,632.0,6.32,82.54,4.9,13.5,16.9,1011.98,2.229342188756382,2.1073882876054744,0.9756557486241659,2.450181339971955,1.7129185442980606
2017-08-18,17.9,13.7,21.5,2.1,1237.0,12.370000000000001,82.83,5.1,14.0,17.0,1008.04,3.2736691372660442,3.0856432751341196,2.1620100822799233,3.2372328959086825,2.699621489094303
2017-08-19,15.5,13.3,19.5,7.6,1704.0,17.04,77.67,6.7,16.4,13.6,1010.43,4.045793653973204,2.5450167997645594,2.0932338977982416,4.33328839776579,3.2132611477820157
2017-08-20,15.6,13.4,17.3,15.4,682.0,6.82,81.58,8.2,15.4,14.5,1016.51,2.361625493769754,2.0076263379662533,0.41655219208102645,2.974708341987945,1.6956302670344858
2017-08-21,16.9,15.6,18.6,0.0,2029.0,20.29,70.54,7.0,13.0,13.6,1020.36,5.247569644134394,1.8137632189578698,2.046799913590485,5.340442856984804,3.6936213852876447
2017-08-22,16.2,13.2,18.4,0.0,2081.0,20.81,70.46,3.2,6.4,13.0,1020.3,5.25998533015478,2.3194764071598164,3.153741802345989,4.176136992854522,3.6649393976002553
2017-08-23,16.9,11.7,21.5,2.9,2093.0,20.93,70.04,3.3,8.3,13.2,1015.43,5.506455522045002,3.221090643235327,3.129015445654386,4.369110131217389,3.7490627884358876
2017-08-24,18.1,15.0,19.8,0.0,1985.0,19.85,76.88,6.4,11.2,16.0,1012.15,4.914188388916077,2.311311179893658,2.8029406000495554,4.660336958775422,3.7316387794124886
2017-08-25,18.2,15.3,20.6,0.0,2069.0,20.69,72.54,4.0,9.4,15.1,1015.86,5.476944891939266,2.4132273610250907,3.1286984350586096,4.488637659662427,3.808668047360518
2017-08-26,17.6,14.7,21.4,0.2,1134.0,11.34,82.13,3.2,9.7,16.5,1014.14,3.098250330186189,2.643285871009976,2.0780152485983114,2.7728246024794965,2.425419925538904
2017-08-27,17.8,15.7,19.7,0.0,2078.0,20.78,74.08,5.4,11.2,15.1,1016.13,5.263811027973739,2.034510937467326,2.8019265582517825,4.697062364819824,3.7494944615358032
2017-08-28,17.7,14.9,20.8,0.0,1826.0,18.26,79.5,3.0,7.6,16.1,1016.95,4.585510942118597,2.440290591389349,3.2365756114088344,3.607048243507855,3.4218119274583447
2017-08-29,19.7,15.8,26.5,17.9,1814.0,18.14,76.92,4.3,8.5,17.6,1011.44,4.966469272432103,3.4375401265210863,2.8193869986877607,4.439119190105941,3.6292530943968506
2017-08-30,17.7,16.1,20.2,11.2,325.0,3.25,95.38,5.7,16.6,19.4,1006.47,0.8327340377221413,1.9944002395519325,1.0534775334490465,1.2189846345659403,1.1362310840074934
2017-08-31,15.9,13.7,17.8,3.4,1346.0,13.46,79.04,8.1,18.0,14.2,1011.72,3.505974261852046,1.874178596307318,1.1857114985177128,3.8421140077540006,2.5139127531358567
2017-09-01,16.4,14.6,18.4,3.6,1720.0,17.2,70.79,4.0,9.1,13.2,1018.67,4.6393208620493125,1.8123145045471336,2.0382184364312987,3.8909123367521588,2.9645653865917287
2017-09-02,15.8,12.7,17.9,0.0,1887.0,18.87,71.04,3.7,8.7,12.8,1018.39,4.803741247024828,2.0611626493770525,2.3647209217949943,3.817231216234431,3.0909760690147126
2017-09-03,15.4,12.8,17.7,0.1,1577.0,15.77,72.42,2.5,6.6,12.7,1015.11,4.11101960359931,1.956104101504824,2.1976273010726652,3.13767838662383,2.6676528438482476
2017-09-04,16.4,11.9,21.1,0.0,1784.0,17.84,74.04,3.1,6.5,13.7,1013.77,4.611184889500702,2.731423274271301,2.4762733136850965,3.573102483804395,3.024687898744746
2017-09-05,17.6,13.6,21.2,5.5,786.0,7.86,84.42,3.6,7.9,17.2,1013.18,2.2645909751500333,2.541678245198054,1.3733250608373608,2.200235233152199,1.78678014699478
2017-09-06,16.8,14.3,18.2,6.1,841.0,8.41,80.71,8.5,22.7,15.5,1009.31,2.7711463212714995,1.7599024651907853,0.38658947175977465,3.2129748699602745,1.7997821708600246
2017-09-07,16.3,14.2,18.6,9.2,1386.0,13.86,74.42,7.3,13.9,13.8,1009.23,3.9484760270628723,1.8216231795287288,0.7755498468087367,4.071285748990777,2.423417797899757
2017-09-08,15.1,13.5,17.6,13.0,577.0,5.7700000000000005,89.0,6.6,15.5,15.3,996.34,1.5809743820321638,1.6772238649034112,0.8467236604882244,1.9316308006713778,1.3891772305798011
2017-09-09,14.4,12.7,17.8,6.7,751.0,7.51,85.83,3.4,10.3,14.0,993.6,1.9886043881644406,1.8096605569387505,1.2341317888482226,1.9042378279915673,1.569184808419895
2017-09-10,15.4,12.7,18.3,0.2,1524.0,15.24,76.21,6.4,16.6,13.4,997.06,3.842237697607936,1.932273630128507,1.223447695957935,3.709290760357476,2.4663692281577054
2017-09-11,15.2,13.8,18.0,3.3,1328.0,13.280000000000001,77.71,8.8,19.4,13.4,989.74,3.4833366050912273,1.6435493917242008,0.48257180988050274,3.961541916550663,2.222056863215583
2017-09-12,14.2,12.3,16.2,6.7,911.0,9.11,81.38,7.0,15.5,13.2,998.18,2.507908128031773,1.5172643733012448,0.6190905689507602,2.7504756185265817,1.684783093738671
2017-09-13,14.0,10.9,15.5,8.9,784.0,7.84,78.17,12.0,27.7,12.4,989.98,2.7837375409362823,1.6175096548798054,0.0,3.68156703282561,1.5100441484222982
2017-09-14,13.7,11.7,15.7,3.5,1121.0,11.21,77.33,9.4,18.2,12.1,995.05,3.067660491333769,1.4756054673016537,0.034432947938280556,3.616737448932901,1.8255851984355909
2017-09-15,13.9,11.9,16.4,0.4,1543.0,15.43,75.08,7.4,14.7,11.9,1005.33,3.746537956793681,1.555288761766439,0.6873862386574214,3.756978627761827,2.2221824332096243
2017-09-16,12.8,11.4,14.6,26.6,599.0,5.99,87.17,3.7,11.4,12.9,1006.93,1.5461499937929326,1.249927057636022,0.9412129110560141,1.5720267855716517,1.2566198483138329
2017-09-17,11.8,10.4,14.0,3.1,377.0,3.77,88.08,2.8,6.6,12.2,1010.55,1.0700290007391704,1.2659043617081283,0.7690801781421102,1.2341516661105154,1.0016159221263128
2017-09-18,12.1,9.6,15.4,0.0,1310.0,13.1,82.79,2.4,5.6,11.6,1011.47,2.9067234542329716,1.6019161679735157,1.6661403928147722,2.051233795068941,1.8586870939418567
2017-09-19,13.5,9.6,16.3,6.5,1161.0,11.61,81.29,3.9,14.0,12.5,1014.64,2.8062079323403015,1.778525357351347,1.2554593720061762,2.255382534452235,1.7554209532292055
2017-09-20,14.1,12.1,16.0,0.9,634.0,6.34,81.42,5.5,13.2,13.1,1016.09,2.0721610746443027,1.364432951258039,0.37159100956896074,2.1758376710917897,1.2737143403303752
2017-09-21,14.9,12.9,18.8,0.0,1161.0,11.61,80.04,3.5,7.8,13.5,1017.75,2.9994183030181834,1.6969973833941607,1.1867806478825984,2.4133962875835184,1.8000884677330584
2017-09-22,14.5,11.4,19.0,0.0,930.0,9.3,83.71,2.5,5.3,13.8,1018.64,2.3644951331556148,1.8763870582510367,1.2421692093527876,1.8653469769759532,1.5537580931643704
2017-09-23,15.2,13.4,16.9,0.0,1485.0,14.85,76.58,3.1,5.9,13.2,1022.1,3.7530461805614044,1.282904966180762,1.4054964364921712,2.5782055953412306,1.9918510159167009
2017-09-24,15.1,12.4,17.3,0.0,1379.0,13.790000000000001,85.67,3.4,7.5,14.7,1022.45,3.1089811882923786,1.4921134975505035,1.7236402468322378,2.1618844809927182,1.942762363912478
2017-09-25,15.0,13.5,17.2,0.0,464.0,4.64,91.88,3.8,8.1,15.7,1021.6,1.193883755643367,1.2743018575386054,0.9195124670915662,1.257692321429903,1.0886023942607346
2017-09-26,14.3,12.8,16.9,0.5,558.0,5.58,88.42,3.5,9.6,14.4,1022.68,1.5005497539915984,1.293936338664123,0.8377261567925478,1.4435992072380546,1.1406626820153012
2017-09-27,14.1,12.3,16.9,0.0,659.0,6.59,89.38,3.7,8.9,14.4,1023.0,1.6042426317361613,1.3422485419151988,0.9533218627468578,1.4632857124380614,1.2083037875924596
2017-09-28,14.8,12.1,18.1,0.0,815.0,8.15,92.33,3.8,8.1,15.5,1021.17,1.7738373299758503,1.5435953861827842,1.2819191582233977,1.4437901205497918,1.3628546393865948
2017-09-29,16.8,14.8,19.6,6.9,661.0,6.61,90.96,3.9,8.2,17.4,1017.52,1.6836967248810508,1.4435900867546527,1.0668554409655544,1.4870852761974895,1.276970358581522
2017-09-30,15.0,12.8,16.5,11.4,235.0,2.35,,,14.4,,1013.59,,1.1834758398587977,0.0,,
2017-10-01,14.2,10.7,18.0,3.7,1144.0,11.44,79.46,5.3,14.4,12.8,1014.87,2.959062762486269,1.5972203434066956,0.42576595887017676,2.4271535863465914,1.426459772608384
2017-10-02,14.7,12.3,16.8,4.6,687.0,6.87,82.04,8.7,17.2,13.7,1005.37,2.2896282678876196,1.2541332507013352,0.0,2.5502612773533655,1.1276312489228113
2017-10-03,14.3,12.5,15.6,0.8,975.0,9.75,75.08,10.9,17.6,12.2,1011.5,3.2244495298591604,1.0122161063054993,0.0,3.6927194055266046,1.214614648471865
2017-10-04,13.6,11.1,14.5,22.9,320.0,3.2,76.63,10.2,19.1,12.0,1012.15,2.2452808847123813,1.0207590805119036,0.0,2.9673355026946173,0.851419818428139
2017-10-05,13.1,10.9,15.6,8.2,739.0,7.390000000000001,82.46,13.1,32.4,12.4,1002.19,2.2328955484736337,1.1624190257682168,0.0,3.0624072526164694,1.038356888574959
2017-10-06,13.3,10.8,14.9,0.6,829.0,8.290000000000001,77.33,13.8,24.3,11.8,1011.92,2.798377893136315,1.0753358283767478,0.0,3.748558936449667,1.02806807109648
2017-10-07,12.7,10.9,14.3,8.8,180.0,1.8,86.08,9.5,16.7,12.7,1008.42,1.2347006588989609,0.9449394487508158,0.0,1.8867414984534867,0.7377641682047216
2017-10-08,13.3,12.4,14.5,0.0,801.0,8.01,71.42,8.8,15.9,10.9,1012.5,3.094095043347603,0.7449808575820424,0.0,3.344771367016354,0.9324178090488214
2017-10-09,12.7,11.2,14.0,2.8,460.0,4.6000000000000005,81.58,4.6,9.0,12.0,1014.75,1.6459034080983748,0.8298565926138937,0.020452432695426292,1.6250244535704694,0.8227384431329479
2017-10-10,13.5,12.4,14.4,1.9,387.0,3.87,93.46,5.7,13.1,14.5,1009.64,0.9269458552577037,0.7079012249766118,0.5783786452276221,1.0420977441899058,0.8102381947087639
2017-10-11,14.3,13.5,15.4,1.0,275.0,2.75,87.46,7.4,16.0,14.3,1007.72,1.25729929191279,0.6958661389570585,0.0,1.6189390391178824,0.7651879695130582
2017-10-12,13.7,11.4,14.8,0.0,888.0,8.88,74.54,10.1,20.6,11.7,1012.82,3.0412837061643785,0.8981881446048157,0.0,3.186051414108297,0.8403048121601666
2017-10-13,14.1,11.5,16.5,0.0,651.0,6.51,88.92,5.6,11.4,14.4,1019.27,1.5875010828476304,1.0844534175034228,0.3341960344783552,1.3841988898612145,0.8591974621697849
2017-10-14,15.5,14.1,17.2,0.0,417.0,4.17,90.71,5.6,11.0,16.0,1021.21,1.235129080844109,0.8762426120454566,0.35072112310828074,1.255105242577,0.8029131828426403
2017-10-15,15.9,12.5,20.2,0.0,,,,,,,1019.18,,1.373683178670457,0.0,,
2017-10-16,16.8,13.9,20.3,0.0,,,,,,,1016.65,,1.2636863385096915,0.0,,
2017-10-17,13.7,12.4,17.2,0.0,,,,6.6,14.1,,1015.87,,0.979079923084258,0.0,,
2017-10-18,12.8,10.6,14.7,0.0,482.0,4.82,88.58,2.9,7.3,13.1,1012.85,1.2745057374138333,0.8637103317945187,0.37078375315658973,0.9701807684919234,0.6704822608242565
2017-10-19,13.6,11.4,17.2,0.2,516.0,5.16,91.58,3.8,7.8,14.3,1008.9,1.2366384095485983,1.0356725710255568,0.41424985965805006,0.964192839769099,0.6892213497135745
2017-10-20,14.3,12.4,16.9,5.1,,,83.75,6.1,,13.9,1005.08,,0.9161632399598874,0.0,,
2017-10-21,12.2,10.6,14.4,5.2,291.0,2.91,87.33,5.4,15.8,12.4,1006.69,1.1207820741111547,0.772891562675393,0.0,1.2479066572180817,0.6122351412332426
2017-10-22,11.5,9.6,13.7,27.2,504.0,5.04,85.67,6.6,13.6,11.6,1004.75,1.4983936343828437,0.7701456373715155,0.0,1.4087786668461324,0.5405501996803718
2017-10-23,12.7,11.4,14.1,4.1,642.0,6.42,89.13,6.7,16.3,13.1,1011.23,1.5068348798640065,0.6389538456807163,0.0,1.1867558124379798,0.525179343879417
2017-10-24,13.1,10.6,15.4,3.8,122.0,1.22,95.96,5.5,12.3,14.5,1015.08,0.3978506368440765,0.847638991380406,0.5007448152476659,0.7197033173840719,0.6102240663158689
2017-10-25,14.1,12.2,15.0,0.2,441.0,4.41,87.71,7.5,16.0,14.1,1015.39,1.4634634134704174,0.656324004712198,0.0,1.3896761488400342,0.5382782140243538
2017-10-26,13.1,11.9,14.7,0.1,377.0,3.77,85.21,7.3,17.2,12.9,1018.9,1.4649048430333391,0.6242791032817312,0.0,1.5643376797933488,0.5165913196158968
2017-10-27,12.5,11.1,13.4,0.1,526.0,5.26,75.38,12.5,19.4,10.9,1021.43,2.5806989631201125,0.5447784513504217,0.0,3.1820956352421863,0.3685554940641842
2017-10-28,13.0,11.8,14.2,1.2,237.0,2.37,79.29,13.5,25.7,12.0,1009.92,1.993822745641229,0.5554240889171352,0.0,3.108415072087588,0.540828336175676
2017-10-29,11.2,8.7,13.3,1.4,555.0,5.55,67.38,19.2,32.5,9.0,1006.93,3.293190857260292,0.7108647036695471,0.0,5.628248100931514,0.2247303949856453
2017-10-30,10.1,8.1,10.9,1.1,463.0,4.63,69.71,11.4,23.9,8.7,1021.43,2.554268050160092,0.5238723625892374,0.0,3.1795637805791164,0.26632607535422426
2017-10-31,10.4,8.7,11.5,0.9,228.0,2.2800000000000002,85.67,6.1,11.4,10.8,1019.93,1.0808606522886297,0.5198730080584746,0.0,1.233858037088975,0.4724394963149193
2017-11-01,12.1,10.8,13.2,4.1,305.0,3.0500000000000003,91.63,6.1,13.7,13.0,1014.3,0.8687465880791788,0.5010392289315359,0.0,0.8741789835221665,0.4293906668904964
2017-11-02,11.7,10.4,13.5,1.8,445.0,4.45,83.54,5.2,11.3,11.5,1009.41,1.493437950250382,0.5516033448760661,0.0,1.174186645591754,0.27390861230037394
2017-11-03,10.4,9.6,11.6,0.0,295.0,2.95,87.25,3.3,7.8,11.0,1012.35,0.9472168759715165,0.41583896963125233,0.0,0.8046767693020174,0.3713186682555056
2017-11-04,10.0,7.4,12.0,2.4,386.0,3.86,88.46,4.9,12.4,10.9,1003.53,1.0491294478913147,0.6104281955691208,0.0,0.7930089314877686,0.2614353296309393
2017-11-05,10.0,8.3,11.9,1.5,393.0,3.93,74.67,6.3,13.9,9.2,1005.05,1.8615755942987469,0.5302423824285644,0.0,1.7525730568361713,0.19091298988516353
2017-11-06,8.7,5.8,11.0,1.8,601.0,6.01,74.54,4.0,15.0,8.3,1019.75,1.87248904439502,0.5965081050425308,0.0,1.0013983688864956,-0.11373943527302911
2017-11-07,4.7,3.1,6.4,0.0,381.0,3.81,91.33,3.8,9.6,7.8,1021.5,0.7192099963883096,0.39621138649300885,0.0,0.4229588924013448,0.14549034350908477
2017-11-08,6.5,5.0,8.3,0.0,184.0,1.84,92.42,2.3,6.3,9.0,1019.04,0.44907083368302525,0.4202455871879217,0.2365831688905341,0.49751307512451404,0.36704812200752407
2017-11-09,8.6,7.0,10.4,0.8,327.0,3.27,90.67,4.7,12.8,10.1,1017.16,0.8355384679997648,0.455171729946325,0.0,0.6056956113103513,0.1998468977314657
2017-11-10,8.8,5.7,10.4,14.0,174.0,1.74,79.67,10.7,25.8,9.1,1007.29,1.4556150995202612,0.529663293937871,0.0,2.0927578516638947,0.38120674651537917
2017-11-11,7.9,4.8,9.2,6.2,396.0,3.96,74.0,10.4,21.4,7.9,1003.4,1.9438791496934797,0.48642706017059256,0.0,2.149232518544274,-0.0023353925351687053
2017-11-12,7.4,5.0,10.0,6.6,182.0,1.82,78.21,6.5,17.3,8.0,999.75,1.3060950012840455,0.4995633620647902,0.0,1.5487889253040015,0.32904295554127805
2017-11-13,9.3,7.6,10.3,1.2,441.0,4.41,69.58,9.6,18.2,8.2,1012.95,2.3660899716354495,0.3879424060437169,0.0,2.435719851430644,-0.156087051969008
2017-11-14,8.3,6.7,10.1,2.3,98.0,0.98,89.17,5.5,14.2,9.8,1017.48,0.6197793766671651,0.41207663951719825,0.0,0.9269679808658158,0.4501277268702901
2017-11-15,9.5,8.5,10.3,3.8,209.0,2.09,97.88,3.3,9.6,11.6,1021.31,0.39146447271008517,0.30828796629036465,0.25623786572504836,0.29128449018273594,0.27376117795389215
2017-11-16,9.2,8.5,10.4,1.2,89.0,0.89,93.92,5.9,16.1,10.9,1018.94,0.433680403328162,0.3079941956576269,0.20505931364008712,0.7067420831266877,0.4559006983833874
2017-11-17,8.8,7.4,10.2,1.1,430.0,4.3,72.46,6.4,12.5,8.2,1021.81,1.943768446319032,0.3622418884719996,0.0,1.485449905517984,-0.25434523812234905
